registerNum,country1,durationDays,peopleDead,peopleDisplaced,mainCause1,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,year,HDI,lifeExp,yearsSchool,GNIPerCapita
3395,Costa Rica,25,3,2100,Heavy Rain,very large,39424.59,6.169798453,-85.9579,11.4788,Americas,Central America,2008,0.766,79.4,13.9,13413
3394,Kenya,3,3,10000,Heavy Rain,large,45128.33,5.131570517,41.9,4,Africa,Eastern Africa,2008,0.548,61.6,11,2762
3393,China,7,2,50000,Heavy Rain,very large,29937.67,5.497407296,109.819,19.1585,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3392,Rwanda,6,0,2000,Heavy Rain,large,11139.97,4.825035272,29.8894,-1.71681,Africa,Eastern Africa,2008,0.483,64.2,10.3,1458
3391,Nicaragua,6,9,3000,Heavy Rain,extreme,13945.83,5.223625613,-86.3712,12.0606,Americas,Central America,2008,0.631,74.9,11.5,4457
3390,Sudan,4,17,3000,Heavy Rain,large,81576.03,5.513622557,29.6649,9.24385,Africa,Northern Africa,2008,0.479,63.5,7,3809
3389,Algeria,17,65,0,Heavy Rain,extreme,34761.7,6.072579924,3.48,32.24,Africa,Northern Africa,2008,0.736,74.8,14,13054
3388,Mexico,6,0,7500,Heavy Rain,extreme,17012.58,5.309951426,-96.7984,19.5718,Americas,Central America,2008,0.756,76.8,13.1,16056
3387,China,4,0,0,Heavy Rain,large,6852.64,4.437917908,108.721,21.9351,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3386,Guatemala,2,0,0,Heavy Rain,very large,16407.14,4.692154139,-89.3308,15.6894,Americas,Central America,2008,0.627,71.8,10.7,6929
3385,Vietnam,5,41,0,Hurricane/Tropical Storm,extreme,58984.46,5.770737608,104.593,21.8994,Asia,South-Eastern Asia,2008,0.666,75.8,11.9,5092
3384,Thailand,24,0,0,Monsoon,very large,165834.29,6.775976836,103.177,17.8213,Asia,South-Eastern Asia,2008,0.726,74.4,13.5,13323
3383,Nepal,8,49,13000,Monsoon,extreme,168134.51,6.429776845,78.9384,30.5218,Asia,Southern Asia,2008,0.548,69.6,12.4,2311
3382,India,8,2400,0,Dam Failure,extreme,464318,6.870935503,84.4064,20.9522,Asia,Southern Asia,2008,0.609,68,11.7,5497
4147,Iran,10,37,440000,Monsoon,very large,305525.25,6.661138367,57.2544,34.3756,Asia,Southern Asia,2014,0.766,75.4,15.1,"15,440"
3993,Iran,4,7,1000,Heavy Rain,very large,11490.12,4.838475815,54.2681,36.5397,Asia,Southern Asia,2012,0.766,75.4,15.1,"15,440"
3379,United States,5,8,200000,Hurricane/Tropical Storm,very large,652500.87,6.689642358,-90.4534,35.0542,Americas,Northern America,2008,0.915,79.1,16.5,52947
3378,Iraq,2,3,400,Heavy Rain,very large,8574.06,4.410307773,45.1108,36.1564,Asia,Western Asia,2008,0.654,69.4,10.1,14003
3841,Iran,8,3,0,Heavy Rain,large,15700.01,5.098989916,44.7839,38.0461,Asia,Southern Asia,2011,0.766,75.4,15.1,"15,440"
3376,United Kingdom,3,0,200,Heavy Rain,very large,47366.17,5.328680783,-1.80548,53.2606,Europe,Northern Europe,2008,0.907,80.7,16.2,39267
3375,Malaysia,3,0,125000,Heavy Rain,very large,127690.73,5.759371884,102.124,4.07765,Asia,South-Eastern Asia,2008,0.779,74.7,12.7,22762
3374,Indonesia,3,0,17352,Monsoon,very large,9851.07,4.646695919,122.521,0.682066,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3373,Haiti,3,58,125000,Hurricane/Tropical Storm,very large,25885.67,5.066271924,-71.6984,18.4572,Americas,Caribbean,2008,0.483,62.8,8.7,1669
3372,India,10,900,1000000,Monsoon,very large,80590.45,6.08237484,94.5503,27.0442,Asia,Southern Asia,2008,0.609,68,11.7,5497
3371,Bangladesh,10,0,600000,Monsoon,very large,59248.82,5.948770964,90.21,25.0288,Asia,Southern Asia,2008,0.57,71.6,10,3191
3370,United States,2,0,0,Hurricane/Tropical Storm,very large,163438.25,5.690474958,-92.493,31.3413,Americas,Northern America,2008,0.915,79.1,16.5,52947
3369,Haiti,3,22,5000,Hurricane/Tropical Storm,very large,33215.47,5.174552916,-71.9755,18.871,Americas,Caribbean,2008,0.483,62.8,8.7,1669
3368,Chad,37,0,200000,Monsoon,very large,61817.44,6.535403999,18.3503,9.2331,Africa,Middle Africa,2008,0.392,51.6,7.4,2085
3367,Ethiopia,9,3,18000,Monsoon,very large,69636.6,5.973171327,33.3146,7.5848,Africa,Eastern Africa,2008,0.442,64.1,8.5,1428
3366,United States,9,12,400,Hurricane/Tropical Storm,extreme,98478.89,6.24861565,-82.8587,29.657,Americas,Northern America,2008,0.915,79.1,16.5,52947
3365,Nepal,38,400,10000000,Monsoon,extreme,163725.65,7.094930316,84.9232,26.9506,Asia,Southern Asia,2008,0.548,69.6,12.4,2311
3364,United States,4,0,4000,Heavy Rain,very large,4187.8,4.400137183,-106.02,31.4889,Americas,Northern America,2008,0.915,79.1,16.5,52947
3363,United States,2,0,250,Dam Failure,very large,385.02,3.062604544,-112.735,36.2538,Americas,Northern America,2008,0.915,79.1,16.5,52947
3362,Dominican Republic,3,0,0,Hurricane/Tropical Storm,very large,37960.27,5.232541807,-71.585,19.1607,Americas,Caribbean,2008,0.715,73.5,13.1,11883
3361,United Kingdom,2,0,0,Heavy Rain,extreme,23128.5,4.966207459,-7.22906,54.4878,Europe,Northern Europe,2008,0.907,80.7,16.2,39267
3360,Thailand,10,130,4000,Hurricane/Tropical Storm,extreme,219466.09,6.642397422,103.661,17.3109,Asia,South-Eastern Asia,2008,0.726,74.4,13.5,13323
3359,Pakistan,12,37,90752,Monsoon,very large,165918.21,6.475166559,72.6347,30.7385,Asia,Southern Asia,2008,0.538,66.2,7.8,4866
3358,United States,3,0,0,Heavy Rain,large,136109.5,5.611009693,-96.3204,37.8284,Americas,Northern America,2008,0.915,79.1,16.5,52947
3357,United States,4,1,0,Heavy Rain,extreme,53271.24,5.629582793,-71.4519,44.3352,Americas,Northern America,2008,0.915,79.1,16.5,52947
3356,India,7,74,0,Monsoon,very large,75487.93,5.899066816,81.3801,16.6523,Asia,Southern Asia,2008,0.609,68,11.7,5497
3355,Vietnam,3,100,0,Hurricane/Tropical Storm,extreme,50044.62,5.477508646,105.212,22.0507,Asia,South-Eastern Asia,2008,0.666,75.8,11.9,5092
3354,China,4,0,42000,Hurricane/Tropical Storm,extreme,8409.86,4.827878753,113.151,22.5473,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3353,China,5,20,0,Heavy Rain,very large,24614.95,5.266260221,101.548,22.6193,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3352,United Kingdom,3,0,0,Heavy Rain,very large,27718.41,5.095980828,-3.88566,56.2261,Europe,Northern Europe,2008,0.907,80.7,16.2,39267
3351,Sudan,2,0,0,Heavy Rain,large,155555.33,5.492914892,30.7576,6.61129,Africa,Northern Africa,2008,0.479,63.5,7,3809
3377,Iran,2,19,200,Heavy Rain,very large,26847.35,4.906022679,50.6564,31.9961,Asia,Southern Asia,2008,0.766,75.4,15.1,"15,440"
3349,Togo,8,0,0,Heavy Rain,large,66956.68,5.728883898,1.03767,7.69097,Africa,Western Africa,2008,0.484,59.7,12.2,1228
3348,Chad,7,0,0,Heavy Rain,large,178993.91,6.097936295,15.455,9.28889,Africa,Middle Africa,2008,0.392,51.6,7.4,2085
3347,Pakistan,3,35,200000,Heavy Rain,extreme,32493.08,5.28994213,71.7026,33.9163,Asia,Southern Asia,2008,0.538,66.2,7.8,4866
3346,Canada,2,0,0,Heavy Rain,extreme,9314.57,4.571222802,-68.9902,47.6426,Americas,Northern America,2008,0.913,82,15.9,42155
3345,China,12,0,93000,Hurricane/Tropical Storm,extreme,533930.15,7.107695687,114.415,32.5559,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3344,Japan,2,5,50000,Heavy Rain,extreme,52423.34,5.321584679,136.382,35.8813,Asia,Eastern Asia,2008,0.891,83.5,15.3,36927
3343,Mali,21,9,0,Heavy Rain,very large,1089830.51,7.535669516,-3.15507,13.3089,Africa,Western Africa,2008,0.419,58,8.4,1583
3342,New Zealand,2,0,0,Heavy Rain,extreme,26208.26,5.02049818,172.422,-42.2225,Oceania,Australia and New Zealand,2008,0.913,81.8,19.2,32689
3341,Canada,2,0,0,Heavy Rain,extreme,160127.66,5.806526349,-58.5137,51.9685,Americas,Northern America,2008,0.913,82,15.9,42155
3340,United States,13,0,0,Heavy Rain,extreme,163705.55,6.629036751,-151.02,64.2769,Americas,Northern America,2008,0.915,79.1,16.5,52947
3339,Philippines,2,4,76000,Hurricane/Tropical Storm,extreme,61672.68,5.392152813,120.975,23.3463,Asia,South-Eastern Asia,2008,0.668,68.2,11.3,7915
3338,India,20,142,225000,Monsoon,extreme,283806.15,7.055081794,89.7871,27.4995,Asia,Southern Asia,2008,0.609,68,11.7,5497
3337,Ukraine,9,40,172000,Heavy Rain,extreme,55713.9,6.001236065,24.3875,48.1717,Europe,Eastern Europe,2008,0.747,71,15.1,8178
3336,Mexico,9,1,180,Hurricane/Tropical Storm,extreme,457328.35,6.915500629,-102.791,29.7956,Americas,Central America,2008,0.756,76.8,13.1,16056
3335,Liberia,1,0,0,Heavy Rain,very large,161604.85,5.38454565,-71.9359,-39.1167,Africa,Western Africa,2008,0.43,60.9,9.5,805
3334,Chile,10,0,0,Heavy Rain,very large,33620.26,5.702692327,-10.2126,6.2298,Americas,South America,2008,0.832,81.7,15.2,21290
3350,Iran,2,3,1200,Heavy Rain,extreme,7095.62,4.45305034,44.6926,39.2463,Asia,Southern Asia,2008,0.766,75.4,15.1,"15,440"
3332,Algeria,2,3,0,Heavy Rain,large,193742.15,5.588254111,-98.1487,21.3597,Africa,Northern Africa,2008,0.736,74.8,14,13054
3331,Mexico,6,12,0,Heavy Rain,very large,76327.64,5.836924344,6.15,35.5,Americas,Central America,2008,0.756,76.8,13.1,16056
3330,Indonesia,2,1,0,Heavy Rain,large,89287.24,5.251819394,116.237,-1.67523,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3329,United Kingdom,5,0,0,Heavy Rain,large,75683.74,5.577972589,-1.77849,52.8629,Europe,Northern Europe,2008,0.907,80.7,16.2,39267
3328,South Africa,4,0,2000,Heavy Rain,large,21016.71,4.924624723,18.7426,-33.1298,Africa,Southern Africa,2008,0.666,57.4,13.6,12122
3327,India,10,350,70000,Monsoon,very large,426531.54,6.80604241,90.1201,25.2411,Asia,Southern Asia,2008,0.609,68,11.7,5497
3326,Japan,4,0,128,Heavy Rain,large,147151.67,5.769825187,137.194,35.4621,Asia,Eastern Asia,2008,0.891,83.5,15.3,36927
3325,China,4,0,0,Hurricane/Tropical Storm,very large,373961.52,6.350978167,112.304,23.5424,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3324,Suriname,25,0,6500,Heavy Rain,large,62356.11,6.192819023,-55.676,2.96378,Americas,South America,2008,0.714,71.1,12.7,15617
3323,South Africa,4,0,4000,Heavy Rain,very large,47128.08,5.451430997,29.8704,-30.9129,Africa,Southern Africa,2008,0.666,57.4,13.6,12122
3322,Bangladesh,3,0,15000,Dam Failure,large,57410.55,5.236112962,90.1165,25.2159,Asia,Southern Asia,2008,0.57,71.6,10,3191
3321,Kenya,8,16,8658,Heavy Rain,very large,40027.65,5.68154134,40.7104,-2.13589,Africa,Eastern Africa,2008,0.548,61.6,11,2762
3320,Philippines,3,1000,0,Hurricane/Tropical Storm,very large,178346.08,5.904476082,123.27,11.6336,Asia,South-Eastern Asia,2008,0.668,68.2,11.3,7915
3319,India,23,65,500000,Heavy Rain,very large,79368.52,6.437467377,110.224,22.1496,Asia,Southern Asia,2008,0.609,68,11.7,5497
3318,China,16,176,1600000,Heavy Rain,extreme,350563.81,7.049917059,91.5452,25.1835,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3317,United States,29,0,38000,Heavy Rain,extreme,759750.43,7.644098948,-92.2335,39.8226,Americas,Northern America,2008,0.915,79.1,16.5,52947
3316,Belize,6,2,0,Hurricane/Tropical Storm,large,33638.36,5.304986064,-89.1136,17.3019,Americas,Central America,2008,0.715,70,13.6,7614
3315,France,3,3,0,Heavy Rain,large,154307.03,5.665506967,8.91392,48.0799,Europe,Western Europe,2008,0.888,82.2,16,38056
3314,Sri Lanka,8,23,400000,Monsoon,very large,40665.23,5.688404479,80.7736,7.17812,Asia,Southern Asia,2008,0.757,74.9,13.7,9779
3313,United States,13,13,0,Heavy Rain,large,337703.28,6.642478631,-88.4442,36.9808,Americas,Northern America,2008,0.915,79.1,16.5,52947
3312,India,5,0,0,Heavy Rain,large,62279.3,5.493313727,93.755,26.4,Asia,Southern Asia,2008,0.609,68,11.7,5497
3311,Colombia,2,0,400,Heavy Rain,large,35530.63,4.851632904,-74.0701,6.63469,Americas,South America,2008,0.72,74,13.5,12040
3309,China,10,64,5000,Heavy Rain,large,144704.15,6.160480987,105.815,26.6159,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3308,Chile,9,4,32000,Heavy Rain,large,110526.17,5.99770763,-71.9498,-35.8586,Americas,South America,2008,0.832,81.7,15.2,21290
3307,Philippines,5,37,34000,Hurricane/Tropical Storm,large,14848.59,4.87065522,120.556,17.1246,Asia,South-Eastern Asia,2008,0.668,68.2,11.3,7915
3278,Iran,17,0,3000,Heavy Rain,large,108379.15,6.265394662,61.2658,26.5539,Asia,Southern Asia,2008,0.766,75.4,15.1,"15,440"
3305,Philippines,9,1,50000,Hurricane/Tropical Storm,large,26746.42,5.38150817,124.998,7.0952,Asia,South-Eastern Asia,2008,0.668,68.2,11.3,7915
3304,Vietnam,2,4,500,Heavy Rain,large,5301.17,4.025401727,107.828,12.139,Asia,South-Eastern Asia,2008,0.666,75.8,11.9,5092
3303,Algeria,3,7,0,Heavy Rain,large,20668.51,4.792430424,5.75245,35.8099,Africa,Northern Africa,2008,0.736,74.8,14,13054
3115,Iran,3,12,0,Heavy Rain,very large,10410.86,4.67069912,52.2019,33.7535,Asia,Southern Asia,2007,0.766,75.4,15.1,"15,440"
3301,China,4,3,351,Heavy Rain,large,43958.62,5.245104041,113.026,30.8658,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3300,United States,13,0,2500,Heavy Rain,very large,25489.82,5.69640138,-67.3445,46.3538,Americas,Northern America,2008,0.915,79.1,16.5,52947
3299,Sri Lanka,7,9,18000,Heavy Rain,large,4935.68,4.538445035,80.4178,6.6853,Asia,Southern Asia,2008,0.757,74.9,13.7,9779
3298,Canada,6,0,2000,Snow/Ice Melt,large,3178.36,4.280354337,-81.9611,52.153,Americas,Northern America,2008,0.913,82,15.9,42155
3297,Australia,4,0,0,Heavy Rain,large,998.581,3.60144329,152.548,-31.8912,Oceania,Australia and New Zealand,2008,0.935,82.4,20.2,42261
3296,Indonesia,5,0,34514,Heavy Rain,large,4197.22,4.321931738,95.7728,4.64929,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3295,China,4,0,0,Heavy Rain,large,20737.17,4.918809479,116.476,33.4521,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
2860,Iran,6,14,2800,Heavy Rain,large,18313.13,5.040913829,47.8814,38.6872,Asia,Southern Asia,2006,0.766,75.4,15.1,"15,440"
3293,Kenya,3,0,2000,Heavy Rain,very large,236.539,3.02711527,34.4898,-0.560615,Africa,Eastern Africa,2008,0.548,61.6,11,2762
3292,Canada,15,0,400,Snow/Ice Melt,very large,22895.95,5.711941186,-77.4679,44.4621,Americas,Northern America,2008,0.913,82,15.9,42155
3291,Brazil,24,36,190000,Heavy Rain,large,1126557.79,7.431964717,-42.6843,-5.35934,Americas,South America,2008,0.755,74.5,15.2,15175
3290,Kenya,6,3,160,Heavy Rain,large,3971.84,4.377142996,35.2215,-0.178031,Africa,Eastern Africa,2008,0.548,61.6,11,2762
3289,Kenya,20,1,9600,Heavy Rain,large,50222.63,6.001929447,38.1658,-3.38095,Africa,Eastern Africa,2008,0.548,61.6,11,2762
3288,Indonesia,25,0,60000,Heavy Rain,large,80094.9,6.301544872,101.782,0.537682,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3287,Kenya,14,2,10000,Heavy Rain,large,21278.67,5.474072515,37.6723,2.82691,Africa,Eastern Africa,2008,0.548,61.6,11,2762
3286,India,8,37,10000,Heavy Rain,large,144329.28,6.062444432,78.7172,10.762,Asia,Southern Asia,2008,0.609,68,11.7,5497
3285,United States,47,18,1000,Heavy Rain,very large,928709.92,7.816069201,-89.1522,36.2266,Americas,Northern America,2008,0.915,79.1,16.5,52947
3284,Sri Lanka,20,8,174214,Monsoon,large,43223.16,5.93674651,80.8171,7.82654,Asia,Southern Asia,2008,0.757,74.9,13.7,9779
3283,Colombia,5,5,0,Heavy Rain,large,3994.26,4.300406335,-75.4189,2.67812,Americas,South America,2008,0.72,74,13.5,12040
3282,China,30,0,13700,Snow/Ice Melt,very large,64010.29,6.459462309,106.735,39.4142,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3281,Malaysia,10,0,2400,Heavy Rain,large,36069.76,5.557143253,114.981,4.57525,Asia,South-Eastern Asia,2008,0.779,74.7,12.7,22762
3280,Indonesia,34,3,12000,Heavy Rain,large,16854.48,5.758194275,112.368,-7.12687,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3279,Morocco,3,4,0,Heavy Rain,large,23601.1,4.8500535,-7.11362,32.111,Africa,Northern Africa,2008,0.628,74,11.6,6850
2708,Iran,3,43,0,Heavy Rain,large,4899.65,4.167286313,55.8167,37.6813,Asia,Southern Asia,2005,0.766,75.4,15.1,"15,440"
2701,Iran,2,27,0,Heavy Rain,large,4580.5,3.961942883,55.7931,37.6805,Asia,Southern Asia,2005,0.766,75.4,15.1,"15,440"
3276,Indonesia,20,11,3500,Heavy Rain,large,10584.71,5.325708959,119.511,-9.65333,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3275,China,25,0,8000,Snow/Ice Melt,large,17161.6,5.632497784,81.8763,43.7745,Asia,Eastern Asia,2008,0.727,75.8,13.1,12547
3274,Madagascar,18,93,191000,Hurricane/Tropical Storm,large,371875.01,6.8256695,46.8984,-18.6929,Africa,Eastern Africa,2008,0.51,65.1,10.3,1328
3273,Philippines,30,54,873000,Heavy Rain,large,41665.93,6.096902335,125.935,8.53552,Asia,South-Eastern Asia,2008,0.668,68.2,11.3,7915
3272,Zambia,83,4,15000,Heavy Rain,large,438919.74,7.561463206,23.7939,-14.9555,Africa,Eastern Africa,2008,0.586,60.1,13.5,3734
3271,Indonesia,30,0,10000,Heavy Rain,large,10434.86,5.495607881,107.286,-6.26059,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3270,Australia,14,2,1000,Heavy Rain,extreme,44348.71,6.094039023,149.539,-22.4647,Oceania,Australia and New Zealand,2008,0.935,82.4,20.2,42261
3269,Indonesia,5,14,7000,Heavy Rain,large,403.386,3.304690826,113.998,-7.73908,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3268,United States,7,0,150,Heavy Rain,very large,118976.95,6.096652131,-86.8374,40.8507,Americas,Northern America,2008,0.915,79.1,16.5,52947
3267,Peru,94,26,45000,Heavy Rain,large,709143.74,7.823862127,-73.0124,-10.1112,Americas,South America,2008,0.734,74.6,13.1,11015
3266,Brazil,6,9,12858,Heavy Rain,large,291.287,3.242472353,-43.1261,-22.3705,Americas,South America,2008,0.755,74.5,15.2,15175
3265,Indonesia,6,3,88261,Heavy Rain,large,377.907,3.355536187,106.845,-6.18874,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3264,Namibia,84,42,40000,Heavy Rain,very large,164248.45,7.315871825,17.2606,-17.049,Africa,Southern Africa,2008,0.628,64.8,11.3,9418
3263,Ecuador,93,51,265000,Heavy Rain,extreme,75830.05,7.149354287,-79.6578,-1.24729,Americas,South America,2008,0.732,75.9,14.2,10605
3262,Indonesia,5,3,40000,Heavy Rain,large,814.734,3.609985845,112.908,-7.70779,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3261,Argentina,75,0,15000,Heavy Rain,large,88120.94,6.820140385,-61.6607,-22.9167,Americas,South America,2008,0.836,76.3,17.9,22050
3260,South Africa,9,1,1200,Heavy Rain,large,72005.68,5.811609266,30.6784,-24.1258,Africa,Southern Africa,2008,0.666,57.4,13.6,12122
3259,United Kingdom,12,0,300,Heavy Rain,extreme,55862.29,6.127329977,-1.64786,52.9158,Europe,Northern Europe,2008,0.907,80.7,16.2,39267
3258,Afghanistan,8,5,300,Heavy Rain,large,18278.94,5.165040994,64.2796,31.345,Asia,Southern Asia,2008,0.465,60.4,9.3,1885
3257,Australia,19,0,3200,Heavy Rain,extreme,649465.5,7.392339683,144.559,-20.3986,Oceania,Australia and New Zealand,2008,0.935,82.4,20.2,42261
3256,Brazil,15,4,15000,Heavy Rain,large,23022.69,5.538247325,-47.8777,-24.4957,Americas,South America,2008,0.755,74.5,15.2,15175
3255,United States,8,5,500,Heavy Rain,very large,102262.86,6.088899181,-86.6978,40.7767,Americas,Northern America,2008,0.915,79.1,16.5,52947
3254,Sri Lanka,10,0,240000,Heavy Rain,large,1917.83,4.282810108,81.7574,6.90584,Asia,Southern Asia,2008,0.757,74.9,13.7,9779
3253,United States,5,0,1500,Dam Failure,large,551.192,3.44027291,-119.197,39.6308,Americas,Northern America,2008,0.915,79.1,16.5,52947
3252,Australia,7,1,3000,Heavy Rain,very large,41557.41,5.639837772,152.87,-28.4427,Oceania,Australia and New Zealand,2008,0.935,82.4,20.2,42261
3251,Indonesia,5,0,1000,Heavy Rain,large,2178.65,4.037157471,106.828,-6.22483,Asia,South-Eastern Asia,2008,0.684,68.9,13,9788
3250,Zambia,5,1,3000,Heavy Rain,large,672970.42,6.52696598,27.7672,-15.94,Africa,Eastern Africa,2007,0.586,60.1,13.5,3734
3249,Indonesia,10,153,50000,Heavy Rain,very large,50689.87,5.881012436,111.333,-7.54216,Asia,South-Eastern Asia,2007,0.684,68.9,13,9788
3248,Indonesia,5,1,20000,Heavy Rain,large,8855.7,4.6461929,100.616,-0.686119,Asia,South-Eastern Asia,2007,0.684,68.9,13,9788
3247,Australia,10,0,0,Heavy Rain,large,200535.14,6.302190486,148.213,-30.2933,Oceania,Australia and New Zealand,2007,0.935,82.4,20.2,42261
2635,Iran,2,3,3000,Heavy Rain,large,23040.13,4.663514921,48.8491,33.7656,Asia,Southern Asia,2005,0.766,75.4,15.1,"15,440"
3245,Zimbabwe,15,24,2000,Heavy Rain,large,100497.28,6.178245567,31.242,-20.7845,Africa,Eastern Africa,2007,0.509,57.5,10.9,1615
3244,Indonesia,8,0,4500,Heavy Rain,large,1187.69,3.977793087,123.06,0.610591,Asia,South-Eastern Asia,2007,0.684,68.9,13,9788
3243,Sri Lanka,17,0,250000,Monsoon,large,7953.55,5.131009937,81.3987,7.72192,Asia,Southern Asia,2007,0.757,74.9,13.7,9779
3242,Mozambique,24,3,10000,Heavy Rain,large,354570.25,6.929913535,34.3565,-19.0634,Africa,Eastern Africa,2007,0.416,55.1,9.3,1123
3241,Zimbabwe,22,3,2400,Heavy Rain,large,13373.77,5.468676531,31.244,-16.6606,Africa,Eastern Africa,2007,0.509,57.5,10.9,1615
3240,Kenya,4,4,2000,Heavy Rain,large,6215.98,4.3955696,38.6883,-3.61463,Africa,Eastern Africa,2007,0.548,61.6,11,2762
3239,Dominican Republic,7,36,62000,Hurricane/Tropical Storm,large,34786.19,5.386504905,-71.03,18.9316,Americas,Caribbean,2007,0.715,73.5,13.1,11883
3238,Malaysia,22,32,66000,Monsoon,large,82566.02,6.259224031,102.928,3.89418,Asia,South-Eastern Asia,2007,0.779,74.7,12.7,22762
3237,Australia,17,0,0,Heavy Rain,large,285390.73,6.685888784,145.667,-26.9207,Oceania,Australia and New Zealand,2007,0.935,82.4,20.2,42261
3236,United States,5,2,1100,Heavy Rain,large,41684.03,5.318939704,-122.912,47.091,Americas,Northern America,2007,0.915,79.1,16.5,52947
3235,Kenya,26,0,6000,Heavy Rain,large,6077.69,5.198711893,40.2492,-2.15393,Africa,Eastern Africa,2007,0.548,61.6,11,2762
2599,Iran,24,54,4000,Heavy Rain,large,436702.62,7.020397039,51.7011,28.4261,Asia,Southern Asia,2004,0.766,75.4,15.1,"15,440"
3233,Algeria,9,15,1200,Heavy Rain,large,21397.07,5.284596817,2.95984,36.7468,Africa,Northern Africa,2007,0.736,74.8,14,13054
