registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,region_code,sub_region_code,year
719,Iran,,1992-12-23 00:00:00,1992-12-25 00:00:00,3,14,3600,,Heavy Rain,,,large,626123.0,6.273780912,54.831,29.753,Asia,Southern Asia,142.0,34.0,1992
718,Philippines,,1992-12-22 00:00:00,1992-12-27 00:00:00,6,6,22000,2300000,Heavy Rain,,,large,15083.86,4.956663743,125.92299999999999,7.78495,Asia,South-Eastern Asia,142.0,35.0,1992
717,United Kingdom,,1992-12-17 00:00:00,1992-12-19 00:00:00,3,0,0,,Monsoon,,,large,29673.6,4.949491493,80.8649,8.40517,Europe,Northern Europe,150.0,154.0,1992
716,United Kingdom,,1992-11-30 00:00:00,1992-12-03 00:00:00,4,0,400,,Heavy Rain,,,large,25631.18,5.010828592,-2.9796099999999996,51.5066,Europe,Northern Europe,150.0,154.0,1992
715,United States,,1992-11-29 00:00:00,1992-11-29 00:00:00,1,3,0,,Hurricane/Tropical Storm,,,large,83.3733,1.9210269919999998,-85.1568,29.6764,Americas,Northern America,19.0,21.0,1992
714,Thailand,,1992-11-29 00:00:00,1992-11-29 00:00:00,1,3,0,,Hurricane/Tropical Storm,,,large,25180.94,4.401071938,100.911,6.762739999999999,Asia,South-Eastern Asia,142.0,35.0,1992
713,Albania,,1992-11-17 00:00:00,1992-11-19 00:00:00,3,7,2000,7000000,Heavy Rain,,,extreme,5619.46,4.527845835,19.5629,42.0387,Europe,Southern Europe,150.0,39.0,1992
712,Montenegro,,1992-11-10 00:00:00,1992-11-15 00:00:00,6,0,0,,Heavy Rain,,,large,1276.97,3.884331945,19.6623,42.9307,Europe,Southern Europe,150.0,39.0,1992
711,Italy,,1992-10-31 00:00:00,1992-10-31 00:00:00,1,0,1000,,Heavy Rain,,,large,3332.49,3.522768855,11.14,43.6735,Europe,Southern Europe,150.0,39.0,1992
710,Philippines,Vietnam,1992-10-28 00:00:00,1992-10-30 00:00:00,3,3,3300,,Hurricane/Tropical Storm,,,large,56290.27,5.227554587,107.787,15.4343,Asia,South-Eastern Asia,142.0,35.0,1992
709,Vietnam,Thailand,1992-10-28 00:00:00,1992-10-31 00:00:00,4,49,3000,,Hurricane/Tropical Storm,,,large,69558.74,5.444411698,108.663,14.9366,Asia,South-Eastern Asia,142.0,35.0,1992
708,United Kingdom,,1992-10-20 00:00:00,1992-10-21 00:00:00,2,3,0,,Heavy Rain,,,large,12300.0,4.390935107,-0.054612,51.7363,Europe,Northern Europe,150.0,154.0,1992
707,Australia,,1992-10-10 00:00:00,1992-10-11 00:00:00,2,0,280,,Heavy Rain,,,large,6763.03,4.13117131,139.376,-34.6886,Oceania,Australia and New Zealand,9.0,53.0,1992
706,Montenegro,,1992-10-06 00:00:00,1992-10-18 00:00:00,13,6,6140,,Heavy Rain,,,large,14385.39,5.271864993,19.3521,42.701,Europe,Southern Europe,150.0,39.0,1992
705,Vietnam,,1992-10-05 00:00:00,1992-10-09 00:00:00,5,55,7579,,Heavy Rain,,,large,51510.22,5.410863409,106.367,17.5324,Asia,South-Eastern Asia,142.0,35.0,1992
704,France,Italy,1992-09-28 00:00:00,1992-10-08 00:00:00,11,12,120,,Heavy Rain,,,large,135575.31,6.173573291,11.2843,42.7699,Europe,Western Europe,150.0,155.0,1992
703,Italy,,1992-09-28 00:00:00,1992-09-28 00:00:00,1,2,0,,Heavy Rain,,,large,4076.56,3.6102938389999997,8.93857,44.5004,Europe,Southern Europe,150.0,39.0,1992
702,Iran,,1992-09-28 00:00:00,1992-09-29 00:00:00,2,0,0,,Heavy Rain,,,large,24061.13,4.682346015,49.6333,37.3028,Asia,Southern Asia,142.0,34.0,1992
701,El Salvador,Honduras,1992-09-28 00:00:00,1992-10-02 00:00:00,5,7,8000,,Heavy Rain,,,large,94598.52,5.674854346,-98.3441,19.0255,Americas,Central America,19.0,13.0,1992
700,France,,1992-09-27 00:00:00,1992-09-27 00:00:00,1,3,0,,Heavy Rain,,,large,23383.79,4.368914902,2.93545,43.1605,Europe,Western Europe,150.0,155.0,1992
699,France,,1992-09-22 00:00:00,1992-09-22 00:00:00,1,38,2000,,Heavy Rain,,,extreme,22746.16,4.657938085,5.83747,44.5158,Europe,Western Europe,150.0,155.0,1992
698,Nigeria,,1992-09-22 00:00:00,1992-09-23 00:00:00,2,9,13000,,Heavy Rain,,,large,42369.21,4.928080362,13.017999999999999,10.2805,Africa,Western Africa,2.0,11.0,1992
697,United Kingdom,,1992-09-21 00:00:00,1992-09-26 00:00:00,6,0,0,,Heavy Rain,,,extreme,111333.72,6.125807966,-1.62812,52.571000000000005,Europe,Northern Europe,150.0,154.0,1992
696,Ethiopia,,1992-09-20 00:00:00,1992-09-24 00:00:00,5,0,300,,Heavy Rain,,,large,87638.04,5.64166266,35.8071,7.11522,Africa,Eastern Africa,2.0,14.0,1992
695,Mexico,,1992-09-17 00:00:00,1992-09-18 00:00:00,2,2,0,,Heavy Rain,,,large,182383.3,5.562015065,-90.1363,19.3548,Americas,Central America,19.0,13.0,1992
694,India,Sri Lanka,1992-09-12 00:00:00,1992-11-20 00:00:00,70,263,20000,,Hurricane/Tropical Storm,,,extreme,552562.43,7.888509389,78.8487,13.0242,Asia,Southern Asia,142.0,34.0,1992
693,United States,,1992-09-10 00:00:00,1992-09-12 00:00:00,3,3,25000,500000000,Hurricane/Tropical Storm,,,large,2901.55,3.9397513139999996,-159.539,22.064,Americas,Northern America,19.0,21.0,1992
692,Pakistan,India,1992-09-08 00:00:00,1992-09-18 00:00:00,11,2750,3000000,2400000000,Monsoon,,,extreme,873375.01,7.283623442000001,79.068,28.3907,Asia,Southern Asia,142.0,34.0,1992
691,Russia,,1992-09-05 00:00:00,1992-09-16 00:00:00,12,0,180,,Heavy Rain,,,large,72751.92,5.941025705,134.31,44.2937,Europe,Eastern Europe,150.0,151.0,1992
690,Afghanistan,,1992-09-03 00:00:00,1992-09-03 00:00:00,1,3000,4000,,Monsoon,,,large,47999.0,4.681232189,69.8855,35.0968,Asia,Southern Asia,142.0,34.0,1992
689,Indonesia,,1992-09-02 00:00:00,1992-10-15 00:00:00,44,70,15000,,Heavy Rain,,,large,98559.77,6.637152358,111.708,-7.584510000000001,Asia,South-Eastern Asia,142.0,35.0,1992
688,Nicaragua,,1992-09-01 00:00:00,1992-09-01 00:00:00,1,100,16000,5000000,Storm/Tidal Surge,,,large,12149.78,4.084568414,-86.6267,12.0739,Americas,Central America,19.0,13.0,1992
687,Australia,,1992-08-30 00:00:00,1992-08-30 00:00:00,1,2,0,,Heavy Rain,,,extreme,12878.07,4.410880777,138.966,-34.8687,Oceania,Australia and New Zealand,9.0,53.0,1992
686,China,Taiwan,1992-08-29 00:00:00,1992-09-02 00:00:00,5,168,5000000,350000000,Heavy Rain,,,large,166182.77,5.919555998,119.806,27.8313,Asia,Eastern Asia,142.0,30.0,1992
685,Guam,,1992-08-28 00:00:00,1992-08-28 00:00:00,1,0,0,,Hurricane/Tropical Storm,,,large,516.36,2.7129525919999997,144.787,13.4496,Oceania,Micronesia,9.0,57.0,1992
684,United States,,1992-08-26 00:00:00,1992-08-27 00:00:00,2,20,1800000,20000000000,Hurricane/Tropical Storm,,,large,68137.19,5.134414215,-81.35,26.3061,Americas,Northern America,19.0,21.0,1992
683,Sudan,,1992-08-23 00:00:00,1992-08-31 00:00:00,9,4,1600,,Heavy Rain,,,large,741567.54,6.824393221,34.1325,17.4541,Africa,Northern Africa,2.0,15.0,1992
682,Mexico,,1992-08-23 00:00:00,1992-08-23 00:00:00,1,3,10000,3000000,Hurricane/Tropical Storm,,,large,85944.59,4.934218544,-111.56200000000001,25.4554,Americas,Central America,19.0,13.0,1992
681,China,,1992-08-16 00:00:00,1992-08-22 00:00:00,7,6,0,,Hurricane/Tropical Storm,,,large,33606.68,5.371523651,115.90100000000001,23.6313,Asia,Eastern Asia,142.0,30.0,1992
680,Philippines,,1992-08-14 00:00:00,1992-09-29 00:00:00,47,45,250000,56000000,Hurricane/Tropical Storm,,,extreme,70409.78,6.820760841,121.124,17.0326,Asia,South-Eastern Asia,142.0,35.0,1992
679,Pakistan,,1992-08-10 00:00:00,1992-08-15 00:00:00,6,22,3000,,Monsoon,,,large,7350.66,4.644477586,67.2606,25.03,Asia,Southern Asia,142.0,34.0,1992
678,Burma/Myanmar,,1992-08-10 00:00:00,1992-08-20 00:00:00,11,0,0,,Heavy Rain,,,large,33971.7,5.572509965,96.1887,18.0672,Asia,South-Eastern Asia,142.0,35.0,1992
677,United Kingdom,,1992-08-09 00:00:00,1992-08-09 00:00:00,1,9,0,,Heavy Rain,,,extreme,23847.54,4.678473582,-0.827224,52.7319,Europe,Northern Europe,150.0,154.0,1992
676,Burkina Faso,,1992-08-01 00:00:00,1992-09-15 00:00:00,46,0,0,,Heavy Rain,,,large,266253.43,7.0880530429999995,-1.57256,12.3805,Africa,Western Africa,2.0,11.0,1992
675,India,,1992-08-01 00:00:00,1992-09-03 00:00:00,34,40,2000,,Monsoon,,,large,518125.28,7.2459137,80.7003,24.8678,Asia,Southern Asia,142.0,34.0,1992
674,China,,1992-08-01 00:00:00,1992-08-20 00:00:00,20,111,0,110000000,Heavy Rain,,,large,432937.01,6.937454709,105.08,35.8327,Asia,Eastern Asia,142.0,30.0,1992
673,Vietnam,,1992-07-28 00:00:00,1992-07-31 00:00:00,4,0,38000,,Heavy Rain,,,large,6223.92,4.396123993,105.195,22.073,Asia,South-Eastern Asia,142.0,35.0,1992
672,India,,1992-07-26 00:00:00,1992-08-07 00:00:00,13,16,0,,Monsoon,,,large,44021.23,5.757605525,86.0449,20.5033,Asia,Southern Asia,142.0,34.0,1992
671,China,,1992-07-22 00:00:00,1992-07-23 00:00:00,2,1,0,120000000,Hurricane/Tropical Storm,,,large,74669.12,5.174171029,111.67299999999999,22.2644,Asia,Eastern Asia,142.0,30.0,1992
670,Philippines,,1992-07-21 00:00:00,1992-07-29 00:00:00,9,20,0,3600000,Hurricane/Tropical Storm,,,large,5256.53,4.674941657,121.03,15.6717,Asia,South-Eastern Asia,142.0,35.0,1992
669,United Kingdom,,1992-07-20 00:00:00,1992-07-20 00:00:00,1,0,120,,Heavy Rain,,,large,15062.72,4.177903403,-0.349411,50.9783,Europe,Northern Europe,150.0,154.0,1992
668,Pakistan,,1992-07-15 00:00:00,1992-08-10 00:00:00,27,94,1280000,4000000,Monsoon,,,large,137573.26,6.569897792999999,68.9621,26.1618,Asia,Southern Asia,142.0,34.0,1992
667,India,,1992-07-10 00:00:00,1992-07-20 00:00:00,11,0,0,,Heavy Rain,,,large,28221.72,5.4919761639999995,94.46,26.9122,Asia,Southern Asia,142.0,34.0,1992
666,Iran,,1992-07-09 00:00:00,1992-07-10 00:00:00,2,0,0,,Heavy Rain,,,large,19184.31,4.5839761789999995,50.3478,36.8893,Asia,Southern Asia,142.0,34.0,1992
665,Nepal,,1992-07-04 00:00:00,1992-07-12 00:00:00,9,12,0,,Monsoon,,,large,16329.72,5.167221248,86.8489,27.2262,Asia,Southern Asia,142.0,34.0,1992
664,China,,1992-07-02 00:00:00,1992-07-21 00:00:00,20,96,254472,56660000,Heavy Rain,,,extreme,65829.37,6.42047969,112.615,28.5125,Asia,Eastern Asia,142.0,30.0,1992
663,China,,1992-07-02 00:00:00,1992-07-05 00:00:00,4,0,0,,Heavy Rain,,,extreme,12868.25,5.012609477,110.295,25.3272,Asia,Eastern Asia,142.0,30.0,1992
662,Russia,,1992-07-02 00:00:00,1992-07-09 00:00:00,8,0,0,,Heavy Rain,,,large,83463.78,5.824588037000001,39.1915,45.1513,Europe,Eastern Europe,150.0,151.0,1992
661,United States,,1992-06-30 00:00:00,1992-07-06 00:00:00,7,0,600,,Heavy Rain,,,large,33289.42,5.367404269,-91.874,39.309,Americas,Northern America,19.0,21.0,1992
660,China,,1992-06-29 00:00:00,1992-07-14 00:00:00,16,228,172000,76000000,Heavy Rain,,,extreme,392988.45,7.099529765,119.18,27.3793,Asia,Eastern Asia,142.0,30.0,1992
659,Bangladesh,,1992-06-25 00:00:00,1992-06-25 00:00:00,1,2,50000,,Monsoon,,,large,21634.98,4.335156498,92.2224,22.0692,Asia,Southern Asia,142.0,34.0,1992
658,Vietnam,,1992-06-20 00:00:00,1992-06-24 00:00:00,5,3,0,,Hurricane/Tropical Storm,,,large,10794.16,4.732158856,106.601,20.733,Asia,South-Eastern Asia,142.0,35.0,1992
657,Russia,,1992-06-20 00:00:00,1992-06-21 00:00:00,2,0,0,20000,Heavy Rain,,,large,35737.89,4.854158903,132.768,48.5969,Europe,Eastern Europe,150.0,151.0,1992
656,India,,1992-06-15 00:00:00,1992-07-23 00:00:00,39,90,8000,,Monsoon,,,large,752428.66,7.467529936,75.9695,16.5216,Asia,Southern Asia,142.0,34.0,1992
655,Mozambique,,1992-06-15 00:00:00,1992-06-15 00:00:00,1,53,0,,Heavy Rain,,,large,38009.41,4.579891128,33.1118,-24.1219,Africa,Eastern Africa,2.0,14.0,1992
654,China,,1992-06-13 00:00:00,1992-06-15 00:00:00,3,0,31,,Heavy Rain,,,large,1232.76,3.567999789,114.131,22.3793,Asia,Eastern Asia,142.0,30.0,1992
653,China,,1992-06-12 00:00:00,1992-08-01 00:00:00,51,93,120000,3700000,Heavy Rain,,,large,491147.38,7.3987820079999995,105.471,27.9919,Asia,Eastern Asia,142.0,30.0,1992
652,Russia,,1992-06-08 00:00:00,1992-06-08 00:00:00,1,0,0,,Hurricane/Tropical Storm,,,large,9486.89,3.977123865,131.849,43.6505,Europe,Eastern Europe,150.0,151.0,1992
651,United States,,1992-06-05 00:00:00,1992-06-06 00:00:00,2,0,250,,Heavy Rain,,,large,4609.14,3.964649895,-72.7314,41.5946,Americas,Northern America,19.0,21.0,1992
650,Sri Lanka,,1992-06-05 00:00:00,1992-06-08 00:00:00,4,14,100000,500000,Monsoon,,,extreme,11670.56,4.970181683,80.4246,6.60577,Asia,Southern Asia,142.0,34.0,1992
649,Uzbekistan,,1992-06-01 00:00:00,1992-06-11 00:00:00,11,0,0,,Snow/Ice Melt,,,large,16363.55,5.255270213,59.8196,42.9384,Asia,Central Asia,142.0,143.0,1992
648,Canada,,1992-05-17 00:00:00,1992-05-18 00:00:00,2,0,800,,Snow/Ice Melt,,,large,88075.01,5.245882697,-78.1083,52.6169,Americas,Northern America,19.0,21.0,1992
647,Kyrgyzstan,,1992-05-16 00:00:00,1992-05-17 00:00:00,2,4,22336,31000000,Heavy Rain,,,large,83095.54,5.22060771,74.5088,40.6323,Asia,Central Asia,142.0,143.0,1992
646,Afghanistan,,1992-05-13 00:00:00,1992-05-26 00:00:00,14,7,100000,,Heavy Rain,,,large,48118.75,5.828442373,62.1932,30.6948,Asia,Southern Asia,142.0,34.0,1992
645,Papua New Guinea,,1992-05-03 00:00:00,1992-05-06 00:00:00,4,0,10000,12000000,Heavy Rain,,,extreme,71645.06,5.758276238,142.822,-3.7924900000000004,Oceania,Melanesia,9.0,54.0,1992
644,Uzbekistan,,1992-04-28 00:00:00,1992-04-28 00:00:00,1,0,0,,Heavy Rain,,,large,38445.83,4.584849241000001,63.8319,40.2202,Asia,Central Asia,142.0,143.0,1992
643,Canada,,1992-04-24 00:00:00,1992-04-26 00:00:00,3,0,100,,Snow/Ice Melt,,,large,1537.3,3.663879882,-115.994,60.5419,Americas,Northern America,19.0,21.0,1992
642,Tajikistan,,1992-04-15 00:00:00,1992-06-09 00:00:00,56,200,500,2000000,Heavy Rain,,,large,123588.99,6.84016781,71.6038,38.6543,Asia,Central Asia,142.0,143.0,1992
641,Italy,,1992-04-03 00:00:00,1992-04-05 00:00:00,3,32,0,,Heavy Rain,,,large,7026.51,4.323860923,10.5657,45.3963,Europe,Southern Europe,150.0,39.0,1992
640,China,,1992-04-01 00:00:00,1992-05-08 00:00:00,38,5,3000,,Heavy Rain,,,extreme,1370.59,5.017721151,114.116,22.3716,Asia,Eastern Asia,142.0,30.0,1992
639,United Kingdom,,1992-04-01 00:00:00,1992-04-03 00:00:00,3,0,100,,Heavy Rain,,,large,14728.76,4.64528744,-2.4015,55.3734,Europe,Northern Europe,150.0,154.0,1992
638,Argentina,Brazil,1992-04-01 00:00:00,1992-07-02 00:00:00,93,37,305992,280000000,Heavy Rain,,,extreme,1347809.74,8.399141535,-55.9395,-28.4099,Americas,South America,19.0,5.0,1992
637,Ecuador,,1992-03-24 00:00:00,1992-05-08 00:00:00,46,22,10000,,Heavy Rain,,,large,109522.16,6.702259832,-79.5078,-1.794,Americas,South America,19.0,5.0,1992
636,Iran,,1992-03-28 00:00:00,1992-06-08 00:00:00,73,105,48000,143000000,Heavy Rain,,,extreme,1151219.32,8.225510925,52.8976,33.3518,Asia,Southern Asia,142.0,34.0,1992
635,China,,1992-03-15 00:00:00,1992-05-02 00:00:00,49,59,0,70000000,Heavy Rain,,,large,542309.51,7.4244433,105.41,28.7729,Asia,Eastern Asia,142.0,30.0,1992
634,China,,1992-03-15 00:00:00,1992-04-23 00:00:00,40,248,210000,170000000,Heavy Rain,,,extreme,545359.27,7.639772687000001,113.87799999999999,25.1128,Asia,Eastern Asia,142.0,30.0,1992
633,Canada,,1992-03-14 00:00:00,1992-03-14 00:00:00,1,0,53,,Heavy Rain,,,extreme,386.605,2.8882974619999997,-61.8013,47.4312,Americas,Northern America,19.0,21.0,1992
632,Australia,,1992-03-14 00:00:00,1992-03-14 00:00:00,1,0,0,,Hurricane/Tropical Storm,,,large,53883.83,4.731458457,152.026,-25.2475,Oceania,Australia and New Zealand,9.0,53.0,1992
631,United States,,1992-03-12 00:00:00,1992-03-14 00:00:00,3,0,0,10000000,Snow/Ice Melt,,,extreme,1311.44,3.8958996760000004,-72.5285,44.2707,Americas,Northern America,19.0,21.0,1992
630,Bolivia,,1992-03-10 00:00:00,1992-03-11 00:00:00,2,4,5125,100000000,Heavy Rain,,,large,204590.55,5.611915566,-64.7527,-13.5322,Americas,South America,19.0,5.0,1992
629,United States,,1992-03-04 00:00:00,1992-03-06 00:00:00,3,1,0,50000000,Heavy Rain,,,large,6381.18,4.28202225,-95.3426,29.8372,Americas,Northern America,19.0,21.0,1992
628,Peru,,1992-03-03 00:00:00,1992-03-25 00:00:00,23,0,32000,21000000,Heavy Rain,,,extreme,40568.07,6.2709421789999995,-79.6066,-4.688359999999999,Americas,South America,19.0,5.0,1992
627,Solomon Islands,,1992-03-01 00:00:00,1992-03-02 00:00:00,2,0,40,,Hurricane/Tropical Storm,,,large,5773.78,4.062490227,160.215,-9.57355,Oceania,Melanesia,9.0,54.0,1992
626,Canada,,1992-02-27 00:00:00,1992-02-29 00:00:00,3,0,4000,,Snow/Ice Melt,,,large,7996.65,4.380029343,-117.494,56.4607,Americas,Northern America,19.0,21.0,1992
625,Turkey,Egypt,1992-02-20 00:00:00,1992-02-26 00:00:00,7,200,1000,100000000,Heavy Rain,Snow/Ice Melt,,extreme,81542.93,6.057514348,36.0904,36.9812,Asia,Western Asia,142.0,145.0,1992
624,Argentina,,1992-02-11 00:00:00,1992-02-14 00:00:00,4,4,12200,,Heavy Rain,,,extreme,192706.0,6.187985224,-64.546,-27.5982,Americas,South America,19.0,5.0,1992
623,United States,,1992-02-10 00:00:00,1992-02-12 00:00:00,3,8,0,30000000,Heavy Rain,,,extreme,4604.18,4.441303544,-118.115,34.0486,Americas,Northern America,19.0,21.0,1992
622,Cuba,,1992-02-06 00:00:00,1992-02-10 00:00:00,5,0,9127,2589900,Heavy Rain,,,extreme,90431.11,5.956317862000001,-77.9128,21.56,Americas,Caribbean,19.0,29.0,1992
621,Israel,Syria,1992-02-01 00:00:00,1992-02-15 00:00:00,15,15,4200,9000000,Heavy Rain,Snow/Ice Melt,,extreme,26219.81,5.895750795,35.8798,32.4291,Asia,Western Asia,142.0,145.0,1992
620,Brazil,,1992-02-01 00:00:00,1992-02-12 00:00:00,12,41,15600,,Heavy Rain,,,large,1073672.43,7.110053047,-44.1553,-15.5843,Americas,South America,19.0,5.0,1992
619,Algeria,,1992-01-21 00:00:00,1992-01-29 00:00:00,9,18,500,900000,Heavy Rain,,,large,12836.35,5.06268406,2.7593400000000003,36.3763,Africa,Northern Africa,2.0,15.0,1992
618,Mexico,,1992-01-17 00:00:00,1992-01-18 00:00:00,2,50,13000,,Heavy Rain,Snow/Ice Melt,,large,478328.71,5.980756444,-103.421,25.5033,Americas,Central America,19.0,13.0,1992
617,United Kingdom,,1992-01-09 00:00:00,1992-01-09 00:00:00,1,0,0,,Heavy Rain,Snow/Ice Melt,,large,18379.79,4.264340545,-0.08907799999999999,52.4178,Europe,Northern Europe,150.0,154.0,1992
616,Puerto Rico,,1992-01-05 00:00:00,1992-01-08 00:00:00,4,20,600,200000000,Heavy Rain,,,large,7913.47,4.500426952,-66.4526,18.2253,Americas,Caribbean,19.0,29.0,1992
615,Argentina,,1992-01-05 00:00:00,1992-01-07 00:00:00,3,53,1800,,Heavy Rain,,,large,397322.71,6.076264644,-61.7282,-31.3961,Americas,South America,19.0,5.0,1992
614,Yemen,,1992-01-04 00:00:00,1992-01-06 00:00:00,3,0,24200,,Heavy Rain,,,large,3770.84,4.05355936,53.9083,12.5093,Asia,Western Asia,142.0,145.0,1992
613,Brazil,,1992-01-04 00:00:00,1992-01-05 00:00:00,2,25,1000,,Heavy Rain,,,large,8222.23,4.216019617,-43.3207,-22.5599,Americas,South America,19.0,5.0,1992
612,United Kingdom,,1992-01-02 00:00:00,1992-01-03 00:00:00,2,1,30,,Heavy Rain,,,large,5882.58,4.070597838,-3.74148,57.28,Europe,Northern Europe,150.0,154.0,1992
611,Israel,Jordan,1991-12-31 00:00:00,1992-01-03 00:00:00,4,0,400,,Heavy Rain,Snow/Ice Melt,,extreme,23368.45,5.271719893999999,34.5452,31.2653,Asia,Western Asia,142.0,145.0,1991
610,Malaysia,,1991-12-24 00:00:00,1991-12-30 00:00:00,7,11,0,,Heavy Rain,,,large,67098.99,5.671814023,112.949,2.9839900000000004,Asia,South-Eastern Asia,142.0,35.0,1991
609,Lebanon,,1991-12-23 00:00:00,1991-12-28 00:00:00,6,1,2000,,Heavy Rain,,,large,10183.91,4.7860658030000005,35.8722,33.8457,Asia,Western Asia,142.0,145.0,1991
608,United States,,1991-12-18 00:00:00,1991-12-31 00:00:00,14,15,1800,8000000,Heavy Rain,,,large,7420.85,5.016581689,-95.9628,29.4697,Americas,Northern America,19.0,21.0,1991
607,Indonesia,,1991-12-16 00:00:00,1991-12-22 00:00:00,7,2,100000,1500000,Heavy Rain,,,large,92248.48,5.810057259,101.949,0.610309,Asia,South-Eastern Asia,142.0,35.0,1991
606,United States,,1991-12-14 00:00:00,1991-12-16 00:00:00,3,3,200,7100000,Heavy Rain,,,large,1319.59,3.59756027,-159.554,22.0615,Americas,Northern America,19.0,21.0,1991
605,Sri Lanka,,1991-12-12 00:00:00,1991-12-15 00:00:00,4,0,10000,,Heavy Rain,,,large,1889.72,3.878457451,81.6191,7.6433,Asia,Southern Asia,142.0,34.0,1991
604,French Polynesia,,1991-12-11 00:00:00,1991-12-12 00:00:00,2,2,0,,Hurricane/Tropical Storm,,,large,112.68799999999999,2.3529076669999998,-149.85299999999998,-17.5254,Oceania,Polynesia,9.0,61.0,1991
603,Iran,,1991-12-07 00:00:00,1991-12-11 00:00:00,5,22,0,,Heavy Rain,,,large,336721.66,6.226241057999999,49.5668,32.8694,Asia,Southern Asia,142.0,34.0,1991
602,Egypt,,1991-12-05 00:00:00,1991-12-06 00:00:00,2,0,6000,,Dam Failure,,,large,3165.39,3.801457222,30.049,30.7101,Africa,Northern Africa,2.0,15.0,1991
601,United States,,1991-12-02 00:00:00,1991-12-03 00:00:00,2,4,0,,Heavy Rain,,,large,210359.75,5.623992642,-82.9024,40.0517,Americas,Northern America,19.0,21.0,1991
600,Indonesia,,1991-11-30 00:00:00,1991-12-02 00:00:00,3,0,0,,Heavy Rain,,,large,54664.44,5.214826158,96.9026,3.96409,Asia,South-Eastern Asia,142.0,35.0,1991
599,Brazil,,1991-11-16 00:00:00,1991-11-17 00:00:00,2,12,10000,,Heavy Rain,,,large,94625.19,5.27703676,-51.1309,-27.6365,Americas,South America,19.0,5.0,1991
598,India,,1991-11-13 00:00:00,1991-11-18 00:00:00,6,90,85000,3000000,Heavy Rain,,,large,599564.89,6.555987442999999,79.4752,14.0025,Asia,Southern Asia,142.0,34.0,1991
597,Philippines,,1991-11-05 00:00:00,1991-11-08 00:00:00,4,6315,28000,14630000,Hurricane/Tropical Storm,,,extreme,20704.7,5.219158929,125.36,11.248,Asia,South-Eastern Asia,142.0,35.0,1991
596,Philippines,,1991-10-28 00:00:00,1991-10-29 00:00:00,2,43,165000,,Hurricane/Tropical Storm,,,large,54778.89,5.039643223000001,121.39399999999999,17.2236,Asia,South-Eastern Asia,142.0,35.0,1991
595,Italy,,1991-10-13 00:00:00,1991-10-15 00:00:00,3,17,0,,Heavy Rain,,,large,52843.96,5.20011661,14.0174,37.4429,Europe,Southern Europe,150.0,39.0,1991
594,Japan,,1991-10-12 00:00:00,1991-10-13 00:00:00,2,0,100,,Hurricane/Tropical Storm,,,large,29059.21,4.764313799,140.22899999999998,35.3241,Asia,Eastern Asia,142.0,30.0,1991
593,United States,,1991-10-08 00:00:00,1991-10-13 00:00:00,6,0,0,1000000,Heavy Rain,,,large,10405.21,4.7954021,-80.4231,26.2763,Americas,Northern America,19.0,21.0,1991
592,Turkey,,1991-10-06 00:00:00,1991-10-07 00:00:00,2,6,0,,Heavy Rain,,,large,3488.91,3.843719762,29.2703,41.0289,Asia,Western Asia,142.0,145.0,1991
591,Iran,,1991-10-05 00:00:00,1991-10-06 00:00:00,2,12,0,,Heavy Rain,,,large,49663.68,4.997068893,51.6712,30.7867,Asia,Southern Asia,142.0,34.0,1991
590,Bangladesh,,1991-09-28 00:00:00,1991-09-29 00:00:00,2,0,50000,,Dam Failure,,,large,2443.02,3.688957018,89.5171,24.6724,Asia,Southern Asia,142.0,34.0,1991
589,Japan,,1991-09-27 00:00:00,1991-09-30 00:00:00,4,52,500,,Hurricane/Tropical Storm,,,large,141715.15,5.753476272,142.664,43.4418,Asia,Eastern Asia,142.0,30.0,1991
588,United Kingdom,,1991-09-26 00:00:00,1991-09-27 00:00:00,2,0,0,,Heavy Rain,,,large,35831.37,4.855293409,0.305176,51.8576,Europe,Northern Europe,150.0,154.0,1991
