registerNum,country1,country2,dateBegan,dateEnded,durationDays,peopleDead,peopleDisplaced,damageUsd,mainCause1,mainCause2,mainCause3,severity,affectedSqKm,magnitude,centroidX,centroidY,region,sub_region,region_code,sub_region_code,year,GDPmil,GDPrank,Income Group OECD
4189,Philippines,,9/19/14 0:00,10/11/14 0:00,23,5,83000,,Hurricane/Tropical Storm,,,very large,30855.03,6.027145068,121.612,14.6575,Asia,South-Eastern Asia,142,35,2014,284777,40,Lower middle income
4188,India,,9/24/14 0:00,10/11/14 0:00,18,59,30000,,Monsoon,,,very large,61894.97,6.223019121,92.4891,26.7465,Asia,Southern Asia,142,34,2014,2048517,9,Lower middle income
4187,Vanuatu,,10/3/14 0:00,10/11/14 0:00,9,1,100,,Heavy Rain,,,large,3365.71,4.481319203,166.967,-15.3154,Oceania,Melanesia,9,54,2014,815,183,Lower middle income
4186,South Sudan,,9/21/14 0:00,10/11/14 0:00,21,7,3000,,Heavy Rain,,,large,143087.31,6.477820414,32.9068,6.94173,Africa,Eastern Africa,2,14,2014,13282,126,Low income
4185,China,,9/1/14 0:00,9/8/14 0:00,8,44,121700,,Monsoon,,,very large,55272.31,5.821688862,108.35,30.7799,Asia,Eastern Asia,142,30,2014,10354832,2,Upper middle income
4184,Thailand,,9/1/14 0:00,9/8/14 0:00,8,0,400,,Monsoon,,,large,34449.25,5.440269758,100.457,16.4039,Asia,South-Eastern Asia,142,35,2014,404824,29,Upper middle income
4183,Bulgaria,,9/5/14 0:00,9/8/14 0:00,4,3,0,,Heavy Rain,,,large,7804.96,4.494430673,27.4879,42.6219,Europe,Eastern Europe,150,151,2014,56717,79,Upper middle income
4182,South Korea,Japan,8/24/14 0:00,9/4/14 0:00,12,5,0,,Heavy Rain,,,very large,35508.04,5.805599206,128.392,36.051,Asia,Eastern Asia,142,30,2014,1410383,13,High income: OECD
4181,Panama,,8/18/14 0:00,9/4/14 0:00,18,9,116,,Heavy Rain,,,large,22658.51,5.610503853,-80.9628,8.23894,Americas,Central America,19,13,2014,46213,88,Upper middle income
4180,Dominican Republic,,8/20/14 0:00,9/4/14 0:00,16,0,4000,,Hurricane/Tropical Storm,,,large,13399.5,5.331208576,-69.754,19.0682,Americas,Caribbean,19,29,2014,64138,73,Upper middle income
4179,Pakistan,India,9/1/14 0:00,10/11/14 0:00,41,300,30000,,Monsoon,,,extreme,253686.93,7.318111945,75.3419,33.9449,Asia,Southern Asia,142,34,2014,243632,44,Lower middle income
4178,Bangladesh,,8/20/14 0:00,9/8/14 0:00,20,17,500000,,Monsoon,,,very large,35999.91,6.03342267,90.6333,24.5661,Asia,Southern Asia,142,34,2014,172887,56,Lower middle income
4177,United States,,8/10/14 0:00,8/19/14 0:00,10,1,0,,Heavy Rain,,,extreme,11462.27,5.36030063,-83.3134,42.5291,Americas,Northern America,19,21,2014,17419000,1,High income: OECD
4176,India,,8/15/14 0:00,9/8/14 0:00,25,1,75000,,Monsoon,,,large,44290.91,6.044254612,94.6542,27.6132,Asia,Southern Asia,142,34,2014,2048517,9,Lower middle income
4175,Niger,,8/13/14 0:00,8/19/14 0:00,7,12,10000,,Heavy Rain,,,large,350748.91,6.39009437,6.40648,16.3273,Africa,Western Africa,2,11,2014,8169,144,Low income
4174,India,,8/14/14 0:00,9/8/14 0:00,26,0,10000,,Monsoon,,,very large,62650.8,6.387991228,86.2537,26.1795,Asia,Southern Asia,142,34,2014,2048517,9,Lower middle income
4173,Indonesia,,8/11/14 0:00,8/19/14 0:00,9,2,600,,Heavy Rain,,,large,65176.82,5.768335677,107.83,-7.0044,Asia,South-Eastern Asia,142,35,2014,888538,16,Lower middle income
4172,China,,8/11/14 0:00,8/19/14 0:00,9,27,10000,,Monsoon,,,very large,387775.13,6.718913721,114.164,25.4709,Asia,Eastern Asia,142,30,2014,10354832,2,Upper middle income
4171,India,,8/11/14 0:00,9/8/14 0:00,29,31,4000,,Monsoon,,,very large,107474.39,6.669794246,79.7586,27.3852,Asia,Southern Asia,142,34,2014,2048517,9,Lower middle income
4170,Nepal,,8/12/14 0:00,9/8/14 0:00,28,180,17000,,Monsoon,,,very large,55212.66,6.365287961,81.9731,28.9832,Asia,Southern Asia,142,34,2014,19770,109,Low income
4169,Japan,,8/16/14 0:00,8/19/14 0:00,4,3,12000,,Heavy Rain,,,extreme,76116.81,5.784570566,136.31,35.7986,Asia,Eastern Asia,142,30,2014,4601461,3,High income: OECD
4168,Papua New Guinea,,7/20/14 0:00,7/29/14 0:00,10,4,0,,Heavy Rain,,,very large,51770.21,5.890171186,143.399,-6.06802,Oceania,Melanesia,9,54,2014,16929,115,Lower middle income
4167,China,Vietnam,7/18/14 0:00,7/29/14 0:00,12,46,100000,,Hurricane/Tropical Storm,,,extreme,82764.22,6.298053868,107.508,21.4955,Asia,Eastern Asia,142,30,2014,10354832,2,Upper middle income
4166,Russia,,7/22/14 0:00,7/29/14 0:00,8,0,0,,Heavy Rain,,,extreme,224475.55,6.555289027,156.129,62.7394,Europe,Eastern Europe,150,151,2014,1860598,10,High income: nonOECD
4165,India,,7/20/14 0:00,7/29/14 0:00,10,6,15000,,Monsoon,,,large,189576.05,6.27778347,84.1258,20.7752,Asia,Southern Asia,142,34,2014,2048517,9,Lower middle income
4164,South Sudan,Sudan,7/20/14 0:00,9/8/14 0:00,51,77,112000,,Heavy Rain,,,very large,641087.55,7.690578778,31.0015,10.2137,Africa,Eastern Africa,2,14,2014,13282,126,Low income
4163,Brazil,Uruguay,7/3/14 0:00,7/29/14 0:00,27,10,50000,,Heavy Rain,,,extreme,44866.46,6.384315565,-58.0256,-32.3467,Americas,South America,19,5,2014,2346076,7,Upper middle income
4162,Nepal,,7/1/14 0:00,7/14/14 0:00,14,16,2400,,Heavy Rain,,,very large,11578.77,5.385881722,84.6207,28.4737,Asia,Southern Asia,142,34,2014,19770,109,Low income
4161,Bangladesh,,7/13/14 0:00,7/14/14 0:00,2,0,30000,,Heavy Rain,Storm/Tidal Surge,,very large,217.529,2.814638418,90.5498,22.3313,Asia,Southern Asia,142,34,2014,172887,56,Lower middle income
4160,United States,,7/11/14 0:00,7/14/14 0:00,4,0,0,,Snow/Ice Melt,,,large,2950.82,4.07200271,-134.446,58.1993,Americas,Northern America,19,21,2014,17419000,1,High income: OECD
4159,Brazil,,5/22/14 0:00,7/29/14 0:00,69,0,0,,Heavy Rain,,,extreme,256564.57,7.549075769,-59.5597,-2.92934,Americas,South America,19,5,2014,2346076,7,Upper middle income
4158,Sudan,,7/7/14 0:00,7/14/14 0:00,8,0,42400,,Heavy Rain,,,very large,137141.28,6.216349445,33.08,13.3883,Africa,Northern Africa,2,15,2014,73815,70,Lower middle income
4157,New Zealand,,7/5/14 0:00,7/14/14 0:00,10,0,0,,Heavy Rain,,,large,8581.24,4.933550048,174.068,-35.6989,Oceania,Australia and New Zealand,9,53,2014,199970,53,High income: OECD
4156,Thailand,,7/11/14 0:00,7/14/14 0:00,4,0,500,,Heavy Rain,,,large,15921.63,4.804047519,99.739,19.8258,Asia,South-Eastern Asia,142,35,2014,404824,29,Upper middle income
4155,China,,6/5/14 0:00,6/25/14 0:00,21,14,337000,,Monsoon,,,large,377101.63,6.898677704,112.358,26.4396,Asia,Eastern Asia,142,30,2014,10354832,2,Upper middle income
4154,India,,6/23/14 0:00,6/25/14 0:00,3,0,10000,,Monsoon,,,large,49220.53,5.169267541,94.716,27.8115,Asia,Southern Asia,142,34,2014,2048517,9,Lower middle income
4153,Philippines,,6/17/14 0:00,6/25/14 0:00,9,0,35000,,Heavy Rain,,,large,15356.31,5.14052938,124.73,6.7719,Asia,South-Eastern Asia,142,35,2014,284777,40,Lower middle income
4152,United States,,6/10/14 0:00,7/14/14 0:00,35,0,600,,Heavy Rain,,,extreme,418317.13,7.466603689,-94.7944,42.708,Americas,Northern America,19,21,2014,17419000,1,High income: OECD
4151,Bulgaria,,6/19/14 0:00,6/25/14 0:00,7,12,2000,,Heavy Rain,,,extreme,24415.42,5.533792235,27.0426,42.9445,Europe,Eastern Europe,150,151,2014,56717,79,Upper middle income
4150,Paraguay,Brazil,6/3/14 0:00,7/14/14 0:00,42,9,265000,,Heavy Rain,,,extreme,554605.25,7.668263262,-53.547,-24.3541,Americas,South America,19,5,2014,30881,101,Upper middle income
4149,Russia,,6/4/14 0:00,6/10/14 0:00,7,70,3000,,Heavy Rain,,,very large,1829701.35,7.283569508,94.3696,55.0332,Europe,Eastern Europe,150,151,2014,1860598,10,High income: nonOECD
4148,Mexico,Guatemala,6/1/14 0:00,6/10/14 0:00,10,22,25000,,Monsoon,,,very large,113685.43,6.231796068,-94.0274,16.5997,Americas,Central America,19,13,2014,1294690,15,Upper middle income
4147,Iran,,6/1/14 0:00,6/10/14 0:00,10,37,440000,,Monsoon,,,very large,305525.25,6.661138367,57.2544,34.3756,Asia,Southern Asia,142,34,2014,425326,28,Upper middle income
4146,China,,5/30/14 0:00,6/10/14 0:00,12,6,500,,Heavy Rain,,,large,45994.3,5.74188526,113.342,23.2652,Asia,Eastern Asia,142,30,2014,10354832,2,Upper middle income
4145,Sri Lanka,,6/4/14 0:00,6/10/14 0:00,7,5,16000,,Hurricane/Tropical Storm,,,very large,10337.47,5.035603561,80.1668,7.66215,Asia,Southern Asia,142,34,2014,78824,66,Lower middle income
4144,Afghanistan,,6/3/14 0:00,6/10/14 0:00,8,0,300,,Heavy Rain,,,very large,44203.93,5.724642129,68.0178,35.6352,Asia,Southern Asia,142,34,2014,20038,108,Low income
4143,China,,5/12/14 0:00,5/16/14 0:00,5,1,10000,,Heavy Rain,,,extreme,205001.27,6.311756552,111.467,27.3821,Asia,Eastern Asia,142,30,2014,10354832,2,Upper middle income
4142,Tajikistan,,5/10/14 0:00,5/16/14 0:00,7,0,425,,Heavy Rain,,,very large,41719.46,5.641527978,69.3787,38.4853,Asia,Central Asia,142,143,2014,9242,141,Lower middle income
4141,Italy,,5/2/14 0:00,5/10/14 0:00,9,2,250,,Heavy Rain,,,very large,11256.33,5.181730585,13.013,43.3979,Europe,Southern Europe,150,39,2014,2141161,8,High income: OECD
4140,Tanzania,,5/10/14 0:00,5/16/14 0:00,7,0,22000,,Heavy Rain,,,large,22249.34,5.192415173,38.9442,-7.66435,Africa,Eastern Africa,2,14,2014,48057,86,Low income
4139,Serbia and Montenegro,Bosnia and Herzegovina,5/12/14 0:00,5/16/14 0:00,5,3,4000,,Heavy Rain,,,extreme,115747.69,6.063512332,19.2236,44.56,,,,,2014,,,
4138,Romania,Bulgaria,4/17/14 0:00,5/1/14 0:00,15,0,640,,Heavy Rain,,,very large,87430.69,6.293846424,24.494,44.0617,Europe,Eastern Europe,150,151,2014,199044,54,Upper middle income
4137,Tanzania,,4/18/14 0:00,5/1/14 0:00,14,41,0,,Heavy Rain,,,very large,18498.39,5.589353226,38.9689,-7.19301,Africa,Eastern Africa,2,14,2014,48057,86,Low income
4136,Afghanistan,,4/20/14 0:00,5/16/14 0:00,27,123,6000,,Heavy Rain,,,very large,83722.34,6.530296381,66.4342,35.834,Asia,Southern Asia,142,34,2014,20038,108,Low income
4135,United States,,4/30/14 0:00,5/1/14 0:00,2,1,200,,Heavy Rain,,,extreme,260469.81,6.017817385,-84.9465,31.2966,Americas,Northern America,19,21,2014,17419000,1,High income: OECD
4134,United States,,4/1/14 0:00,4/8/14 0:00,8,2,300,,Heavy Rain,,,very large,82418.56,5.995206268,-87.6188,31.8585,Americas,Northern America,19,21,2014,17419000,1,High income: OECD
4133,Argentina,,4/1/14 0:00,4/8/14 0:00,8,0,2000,,Heavy Rain,,,very large,69876.78,5.92351413,-70.2984,-38.3652,Americas,South America,19,5,2014,537660,24,High income: nonOECD
4132,Solomon Islands,,4/1/14 0:00,4/8/14 0:00,8,23,10000,,Heavy Rain,,,extreme,5480.75,4.942959975,160.342,-9.67763,Oceania,Melanesia,9,54,2014,1158,178,Lower middle income
4131,South Africa,Namibia,3/1/14 0:00,3/30/14 0:00,30,37,3528,,Heavy Rain,,,very large,1037639.19,7.66925888,25.6074,-21.5153,Africa,Southern Africa,2,18,2014,350085,33,Upper middle income
4130,Australia,,3/24/14 0:00,3/30/14 0:00,7,1,0,,Heavy Rain,,,very large,250162.12,6.419410848,150.117,-26.2415,Oceania,Australia and New Zealand,9,53,2014,1454675,12,High income: OECD
4129,United States,,3/25/14 0:00,3/30/14 0:00,6,0,200,,Heavy Rain,,,very large,53220.79,5.680323826,-89.1282,31.4244,Americas,Northern America,19,21,2014,17419000,1,High income: OECD
4128,Zimbabwe,,2/1/14 0:00,3/30/14 0:00,58,0,4000,,Dam Failure,,,large,17205.64,5.999098825,31.3479,-21.5196,Africa,Eastern Africa,2,14,2014,14197,122,Low income
4127,Paraguay,,2/25/14 0:00,3/10/14 0:00,14,0,2000,,Heavy Rain,,,large,6829.57,4.980521396,-57.5833,-25.2205,Americas,South America,19,5,2014,30881,101,Upper middle income
4126,Burundi,,2/19/14 0:00,3/10/14 0:00,20,69,20000,,Heavy Rain,,,extreme,3237.42,5.112259037,29.6499,-4.14041,Africa,Eastern Africa,2,14,2014,3094,164,Low income
4125,New Zealand,,3/3/14 0:00,3/10/14 0:00,8,0,80,,Heavy Rain,,,extreme,1015.84,4.210945292,172.613,-43.4538,Oceania,Australia and New Zealand,9,53,2014,199970,53,High income: OECD
4124,United States,,3/3/14 0:00,3/10/14 0:00,8,0,900,,Storm/Tidal Surge,,,very large,34.8366,2.621217008,168.729,7.30951,Americas,Northern America,19,21,2014,17419000,1,High income: OECD
4123,Mozambique,,2/24/14 0:00,3/10/14 0:00,15,4,20000,,Heavy Rain,,,large,481907.88,6.859055287,31.5459,-24.4459,Africa,Eastern Africa,2,14,2014,15938,118,Low income
4122,France,Italy,1/20/14 0:00,2/7/14 0:00,19,4,1000,,Heavy Rain,,,very large,82989.45,6.373867746,7.0993,43.9958,Europe,Western Europe,150,155,2014,2829192,6,High income: OECD
4121,Indonesia,,1/8/14 0:00,2/7/14 0:00,31,23,20000,,Heavy Rain,,,very large,35769.22,6.220962423,107.706,-6.6324,Asia,South-Eastern Asia,142,35,2014,888538,16,Lower middle income
4120,Australia,,2/2/14 0:00,2/7/14 0:00,6,0,0,,Hurricane/Tropical Storm,,,large,426979.84,6.408558621,131.732,-14.3299,Oceania,Australia and New Zealand,9,53,2014,1454675,12,High income: OECD
4119,Zimbabwe,,1/15/14 0:00,2/7/14 0:00,24,0,4000,,Heavy Rain,,,very large,72462.23,6.416414196,28.9231,-20.2044,Africa,Eastern Africa,2,14,2014,14197,122,Low income
4118,Zimbabwe,,1/15/14 0:00,2/7/14 0:00,24,0,0,,Heavy Rain,,,very large,142586.1,6.710379691,30.8531,-17.2057,Africa,Eastern Africa,2,14,2014,14197,122,Low income
4117,Bolivia,,1/10/14 0:00,5/1/14 0:00,112,60,84000,,Heavy Rain,,,extreme,381576.65,7.931829809,-64.0135,-13.3888,Americas,South America,19,5,2014,32996,98,Lower middle income
4116,Peru,,1/1/14 0:00,1/4/14 0:00,4,0,300,,Heavy Rain,,,large,74144.66,5.472139869,-71.5232,-12.4186,Americas,South America,19,5,2014,202596,52,Upper middle income
4115,United States,,12/22/13 0:00,1/4/14 0:00,14,5,0,,Heavy Rain,,,large,16069.91,5.35214148,-86.7899,37.5597,Americas,Northern America,19,21,2013,17419000,1,High income: OECD
4114,Saint Vincent,St. Lucia,12/26/13 0:00,1/4/14 0:00,10,11,0,,Heavy Rain,,,large,830.232,3.919199469,-60.9886,13.9188,,,,,2013,729,185,Upper middle income
4113,Brazil,,12/23/13 0:00,1/4/14 0:00,13,45,60000,,Heavy Rain,,,extreme,314284.91,6.912296877,-41.9423,-18.9538,Americas,South America,19,5,2013,2346076,7,Upper middle income
4112,Indonesia,,12/29/13 0:00,1/4/14 0:00,7,0,4500,,Heavy Rain,,,large,22524.63,5.197755706,97.2893,4.48013,Asia,South-Eastern Asia,142,35,2013,888538,16,Lower middle income
4111,United Kingdom,Ireland,12/27/13 0:00,2/7/14 0:00,43,0,200,,Heavy Rain,,,very large,126149.79,6.910446247,-1.51144,53.2732,Europe,Northern Europe,150,154,2013,2988893,5,High income: OECD
4110,Thailand,,11/20/13 0:00,12/8/13 0:00,19,23,15254,,Monsoon,,,very large,38676.71,6.042294384,100.395,7.2182,Asia,South-Eastern Asia,142,35,2013,404824,29,Upper middle income
4109,Cuba,,12/1/13 0:00,12/8/13 0:00,8,2,227,,Heavy Rain,,,large,7627.3,4.785460816,-81.3958,22.9043,Americas,Caribbean,19,29,2013,77150,67,Upper middle income
4108,Niger,,11/3/13 0:00,12/8/13 0:00,36,0,1000,,Heavy Rain,,,large,65791.14,6.374469912,13.2017,15.0103,Africa,Western Africa,2,11,2013,8169,144,Low income
4107,Malaysia,,12/1/13 0:00,12/8/13 0:00,8,1,19000,,Monsoon,,,very large,106697.53,6.107335612,102.362,3.58444,Asia,South-Eastern Asia,142,35,2013,338104,35,Upper middle income
4106,United Kingdom,Germany,12/5/13 0:00,12/8/13 0:00,4,8,4000,,Storm/Tidal Surge,,,extreme,51279.6,5.613034616,7.53306,53.4431,Europe,Northern Europe,150,154,2013,2988893,5,High income: OECD
4105,Somalia,,11/8/13 0:00,11/19/13 0:00,12,100,0,,Hurricane/Tropical Storm,,,very large,181848.02,6.514981082,57.4276,21.6819,Africa,Eastern Africa,2,14,2013,5707,150,Low income
4104,Saudi Arabia,,11/18/13 0:00,11/19/13 0:00,2,15,121,,Heavy Rain,,,very large,361386.84,6.035093588,44.8084,27.4145,Asia,Western Asia,142,145,2013,746249,19,High income: nonOECD
4103,Vietnam,,11/14/13 0:00,11/19/13 0:00,6,41,80000,,Heavy Rain,,,very large,48985.15,5.644306952,107.706,15.5821,Asia,South-Eastern Asia,142,35,2013,186205,55,Lower middle income
4102,Italy,,11/18/13 0:00,11/19/13 0:00,2,18,2700,,Heavy Rain,,,extreme,15699.75,4.797952728,9.00455,40.3008,Europe,Southern Europe,150,39,2013,2141161,8,High income: OECD
4101,United States,,10/31/13 0:00,11/10/13 0:00,11,4,4800,,Heavy Rain,,,extreme,38936.39,5.932778364,-98.0111,30.6607,Americas,Northern America,19,21,2013,17419000,1,High income: OECD
4100,Philippines,,11/8/13 0:00,11/19/13 0:00,12,2000,200000,,Hurricane/Tropical Storm,,,extreme,32476.99,5.891787013,125.052,11.4452,Asia,South-Eastern Asia,142,35,2013,284777,40,Lower middle income
4099,South Sudan,,11/3/13 0:00,11/19/13 0:00,17,0,100,,Heavy Rain,,,large,111000.43,6.275773583,31.7933,7.33928,Africa,Eastern Africa,2,14,2013,13282,126,Low income
4098,India,,10/12/13 0:00,11/10/13 0:00,30,7,0,,Heavy Rain,,,very large,102661.14,6.664618596,85.9321,24.7174,Asia,Southern Asia,142,34,2013,2048517,9,Lower middle income
4097,Peru,,10/11/13 0:00,10/14/13 0:00,4,0,1100,,Heavy Rain,,,very large,253520.53,6.182164384,-76.1873,-8.5735,Americas,South America,19,5,2013,202596,52,Upper middle income
4096,Indonesia,,10/7/13 0:00,10/14/13 0:00,8,0,16000,,Heavy Rain,,,very large,31023.66,5.570874278,99.6771,2.95415,Asia,South-Eastern Asia,142,35,2013,888538,16,Lower middle income
4095,China,,10/8/13 0:00,10/14/13 0:00,7,6,176900,,Hurricane/Tropical Storm,,,very large,41577.16,5.64004412,120.573,29.15,Asia,Eastern Asia,142,30,2013,10354832,2,Upper middle income
4094,South Sudan,,10/8/13 0:00,10/14/13 0:00,7,0,3300,,Heavy Rain,,,large,172574.26,6.08207406,28.8241,7.73724,Africa,Eastern Africa,2,14,2013,13282,126,Low income
4093,Philippines,,10/12/13 0:00,10/14/13 0:00,3,13,2500,,Hurricane/Tropical Storm,,,extreme,54531.07,5.51479527,121.192,16.6413,Asia,South-Eastern Asia,142,35,2013,284777,40,Lower middle income
4092,Thailand,,9/30/13 0:00,10/14/13 0:00,15,42,982799,,Monsoon,,,very large,312091,6.846463763,101.694,13.0819,Asia,South-Eastern Asia,142,35,2013,404824,29,Upper middle income
4091,India,,10/12/13 0:00,10/14/13 0:00,3,27,250000,,Hurricane/Tropical Storm,,,extreme,246385.23,6.16976592,84.2495,21.2719,Asia,Southern Asia,142,34,2013,2048517,9,Lower middle income
4090,Cambodia,,9/27/13 0:00,10/14/13 0:00,18,122,60000,,Monsoon,,,very large,52283.25,6.14972634,105.084,12.658,Asia,South-Eastern Asia,142,35,2013,16778,116,Low income
4089,United States,,9/12/13 0:00,9/20/13 0:00,9,10,11000,,Monsoon,,,extreme,100404.04,6.257023693,-105.143,38.0024,Americas,Northern America,19,21,2013,17419000,1,High income: OECD
4088,Nigeria,,9/10/13 0:00,9/16/13 0:00,7,0,300,,Heavy Rain,,,very large,178191.77,6.272076941,7.63747,10.5244,Africa,Western Africa,2,11,2013,568508,22,Lower middle income
4087,Romania,,9/11/13 0:00,9/16/13 0:00,6,8,2100,,Heavy Rain,,,extreme,7171.77,4.934807599,27.5529,45.7492,Europe,Eastern Europe,150,151,2013,199044,54,Upper middle income
4086,China,,8/15/13 0:00,8/21/13 0:00,7,40,0,,Hurricane/Tropical Storm,,,very large,98182.91,6.013225199,113.694,22.7696,Asia,Eastern Asia,142,30,2013,10354832,2,Upper middle income
4085,China,,8/18/13 0:00,8/21/13 0:00,4,80,0,,Monsoon,,,very large,93531.74,5.749110264,100.184,35.9161,Asia,Eastern Asia,142,30,2013,10354832,2,Upper middle income
4084,Philippines,,8/13/13 0:00,8/21/13 0:00,9,8,280000,,Monsoon,Hurricane/Tropical Storm,,extreme,50412.4,5.957809879,121.142,16.3191,Asia,South-Eastern Asia,142,35,2013,284777,40,Lower middle income
4083,China,Russia,8/7/13 0:00,10/14/13 0:00,69,100,260000,,Heavy Rain,,,extreme,1430155.56,8.295262365,130.272,50.5323,Asia,Eastern Asia,142,30,2013,10354832,2,Upper middle income
4082,Pakistan,,8/7/13 0:00,8/21/13 0:00,15,70,12000,,Monsoon,,,very large,462763.09,7.01754123,69.1065,28.7404,Asia,Southern Asia,142,34,2013,243632,44,Lower middle income
4081,Burma/Myanmar,Thailand,7/25/13 0:00,8/7/13 0:00,14,1,34000,,Heavy Rain,,,very large,125250.85,6.419999977,98.1556,18.3122,Asia,South-Eastern Asia,142,35,2013,64330,72,Lower middle income
4080,United States,,8/5/13 0:00,8/7/13 0:00,3,2,100,,Heavy Rain,,,very large,123143.44,5.743623795,-94.1535,38.2138,Americas,Northern America,19,21,2013,17419000,1,High income: OECD
4079,Russia,China,8/1/13 0:00,8/7/13 0:00,7,0,1500,,Heavy Rain,,,extreme,102479.27,6.156764059,128.424,50.0043,Europe,Eastern Europe,150,151,2013,1860598,10,High income: nonOECD
4078,Pakistan,Afghanistan,8/1/13 0:00,8/7/13 0:00,7,135,81000,,Heavy Rain,,,very large,549425.38,6.761098016,70.6377,32.8144,Asia,Southern Asia,142,34,2013,243632,44,Lower middle income
4077,Sudan,,8/1/13 0:00,8/21/13 0:00,21,11,100000,,Heavy Rain,,,very large,1004638.92,7.500320553,28.9896,13.6883,Africa,Northern Africa,2,15,2013,73815,70,Lower middle income
4076,Kenya,,8/5/13 0:00,8/7/13 0:00,3,0,5000,,Heavy Rain,,,large,9047.26,4.433638326,35.2088,1.66076,Africa,Eastern Africa,2,14,2013,60937,75,Lower middle income
4075,Paraguay,,7/4/13 0:00,7/15/13 0:00,12,0,52000,,Heavy Rain,,,very large,131222.52,6.373280879,-57.6536,-24.146,Americas,South America,19,5,2013,30881,101,Upper middle income
4074,North Korea,,7/10/13 0:00,7/15/13 0:00,6,2,760,,Heavy Rain,,,large,21695.38,5.114518512,126.319,39.6151,Asia,Eastern Asia,142,30,2013,  ,0,Low income
4073,China,,7/11/13 0:00,7/15/13 0:00,5,0,8,,Heavy Rain,,,very large,112220.53,5.925133579,108.355,23.0867,Asia,Eastern Asia,142,30,2013,10354832,2,Upper middle income
4072,China,,7/13/13 0:00,7/15/13 0:00,3,1,300000,,Hurricane/Tropical Storm,,,very large,101850.92,5.66117747,118.14,25.8633,Asia,Eastern Asia,142,30,2013,10354832,2,Upper middle income
4071,China,,7/5/13 0:00,7/15/13 0:00,11,200,100000,,Heavy Rain,,,very large,419827.15,6.840554465,104.022,30.4563,Asia,Eastern Asia,142,30,2013,10354832,2,Upper middle income
4070,Laos,,6/23/13 0:00,6/27/13 0:00,5,0,0,,Monsoon,,,large,32196.91,5.206784198,104.85,17.6991,Asia,South-Eastern Asia,142,35,2013,,,
4069,India,,6/23/13 0:00,7/15/13 0:00,23,80,2000000,,Monsoon,,,extreme,38019.26,6.242761491,94.9182,27.387,Asia,Southern Asia,142,34,2013,2048517,9,Lower middle income
4068,Canada,,6/20/13 0:00,6/27/13 0:00,8,3,100000,,Heavy Rain,,,extreme,307926.47,6.692567006,-109.647,51.2434,Americas,Northern America,19,21,2013,1785387,11,High income: OECD
4067,India,,6/11/13 0:00,6/18/13 0:00,8,0,8000,,Monsoon,,,large,152700.5,6.086930446,82.5285,21.9781,Asia,Southern Asia,142,34,2013,2048517,9,Lower middle income
4066,New Zealand,,6/15/13 0:00,6/18/13 0:00,4,0,0,,Heavy Rain,,,very large,42497.49,5.406514531,170.669,-44.3589,Oceania,Australia and New Zealand,9,53,2013,199970,53,High income: OECD
4065,India,,6/12/13 0:00,6/27/13 0:00,16,5748,75000,,Monsoon,,,very large,131743.41,6.499940142,76.6135,32.7135,Asia,Southern Asia,142,34,2013,2048517,9,Lower middle income
4064,United States,,5/25/13 0:00,6/3/13 0:00,10,5,0,,Heavy Rain,,,very large,170079.48,6.406743178,-91.6341,37.0898,Americas,Northern America,19,21,2013,17419000,1,High income: OECD
